n_break,n_exit,vol_mult,oi_threshold,max_hold,stop_atr_mult,avg_sharpe,avg_return,avg_drawdown,avg_win_rate,total_trades,positive_ratio,tested_symbols,score
5,5,1.2,0.01,7,1.5,-0.12141245998632857,-0.00034866033218131884,0.23721390823776034,0.4455052063871837,1250,0.5614035087719298,57,0.4258709239637844
3,3,1.2,0.01,7,2.5,-0.04830372779529698,-0.00043001399580050854,0.24403983274231175,0.4207221145506488,1399,0.49122807017543857,57,0.4255816951622473
3,3,1.2,0.01,7,2.0,-0.04926543840450525,-0.0004283253439931853,0.24394428346336325,0.42127036016468383,1399,0.49122807017543857,57,0.42542116597249446
3,3,1.5,0.01,5,1.5,-0.18227286495141257,-8.555443343732152e-05,0.14637486299429142,0.42687669597159894,720,0.45614035087719296,57,0.42537298948596114
3,5,1.5,0.01,5,2.0,-0.1496892669129624,-0.00015965008708053078,0.15569027758112142,0.4418402111649945,719,0.45614035087719296,57,0.42521829506385583
7,3,1.5,0.03,5,2.5,-0.22339277576333624,6.813552864459226e-05,0.1310071406006867,0.41741746859510814,578,0.40350877192982454,57,0.42445528942567445
5,3,1.5,0.01,5,1.5,-0.198827996659263,-5.172870710019605e-05,0.14143261560456463,0.42688331378142297,672,0.45614035087719296,57,0.42418563760078287
7,5,1.2,0.01,7,2.0,-0.161677116810124,-0.00022074264747298374,0.23199906703919806,0.43700388473629664,1131,0.5263157894736842,57,0.4240722022861824
3,5,1.2,0.02,7,2.0,-0.07091463137694805,-0.00042887023248227045,0.23634116155287924,0.4555261844608061,1312,0.5263157894736842,57,0.4230673983641916
3,3,2.0,0.01,7,1.5,-0.1507456803582088,-5.92997347952662e-05,0.06978858616586092,0.34387182018760964,234,0.3684210526315789,57,0.42258776311201457
7,5,1.5,0.03,10,1.5,-0.18761350865600995,-6.707306080978143e-05,0.16028289421092393,0.38120989189508014,541,0.43859649122807015,57,0.42048026416611606
5,5,1.5,0.03,7,1.5,-0.18744294514921409,1.2861034497332575e-05,0.13241380697454702,0.40582339012353674,602,0.3684210526315789,57,0.41902157021485525
5,5,1.5,0.01,5,2.5,-0.17284382711915577,-0.00011265556398209078,0.1504250388177206,0.4406850796261251,672,0.43859649122807015,57,0.4164356266395427
3,3,1.2,0.02,10,1.5,-0.033631191131776345,-0.000533464052382029,0.26080881166275044,0.37891777121931763,1254,0.5263157894736842,57,0.4163267229930436
3,5,1.2,0.01,7,1.5,-0.0542107729831709,-0.0004662160527578674,0.24425402102250965,0.4517166022628653,1390,0.5087719298245614,57,0.4161822767362748
3,5,1.5,0.02,7,1.5,-0.14710986535750584,-0.00017205373556010558,0.15631235710790198,0.40586648639443157,663,0.43859649122807015,57,0.4160223183091159
5,5,1.5,0.02,7,2.5,-0.1124718531378422,-0.0002097026744304817,0.15963398040503796,0.4112463412121225,623,0.40350877192982454,57,0.415446169878244
5,5,1.5,0.01,5,2.0,-0.16515529679173993,-0.00013339690672037671,0.15181378306087448,0.4406850796261251,672,0.43859649122807015,57,0.4153198505443387
5,5,1.5,0.02,7,2.0,-0.11509670713670377,-0.0002144498788300461,0.1604305307759778,0.4112463412121225,623,0.40350877192982454,57,0.411908148666677
7,5,1.5,0.02,5,1.5,-0.23101490907065322,-1.610370472457221e-05,0.14353538584794054,0.4179283653562086,599,0.45614035087719296,57,0.41189121714346866
5,3,2.0,0.03,10,2.0,-0.16296319114191163,-7.009175440996156e-05,0.06621846749027124,0.30137401584770007,205,0.3684210526315789,57,0.4098651397752088
5,3,2.0,0.02,10,2.0,-0.16719817925979272,-6.08831885549916e-05,0.07000141344177027,0.2966469203311308,210,0.3684210526315789,57,0.409745472189694
5,5,1.2,0.02,7,1.5,-0.14132205284816737,-0.0003616621536022968,0.23076132591683676,0.4463236852414579,1189,0.5614035087719298,57,0.4066572387857607
5,3,2.0,0.03,10,2.5,-0.1660119960810795,-7.709239300644638e-05,0.06684672737144283,0.30137401584770007,205,0.3684210526315789,57,0.40526310650880976
7,5,1.5,0.02,5,2.5,-0.2020239581348164,-8.227096496389398e-05,0.15194865795301857,0.42381865669541635,599,0.43859649122807015,57,0.40465607224538375
5,3,2.0,0.02,10,2.5,-0.1732801882235786,-6.78790141132891e-05,0.07030575604601905,0.2966469203311308,210,0.3684210526315789,57,0.40287413369818514
5,3,1.5,0.01,5,2.0,-0.18575427641622325,-0.00014890245716282018,0.14894853569267674,0.4302458868808381,672,0.45614035087719296,57,0.4017780428766807
3,3,1.5,0.01,5,2.0,-0.16852493271334912,-0.00018816003431317805,0.15394032778503008,0.43016616965580945,720,0.45614035087719296,57,0.4016704818154375
5,3,2.0,0.02,10,1.5,-0.17883272185860907,-5.9141545982698114e-05,0.06919377570277639,0.2937229437229437,210,0.3684210526315789,57,0.4016119616208982
5,3,2.0,0.03,10,1.5,-0.1753269850521992,-6.871753037083869e-05,0.06512470297536761,0.2984500392395129,205,0.3684210526315789,57,0.40106391996987595
3,5,1.5,0.01,7,2.5,-0.1136132490166154,-0.00031564685974794156,0.16658397847733872,0.4143110905315034,689,0.45614035087719296,57,0.40054280759878896
5,5,2.0,0.03,10,2.0,-0.17453752329818661,-5.578324726131371e-05,0.0669773527533285,0.32478671426039846,205,0.3508771929824561,57,0.39892282035255566
7,3,1.5,0.02,5,1.5,-0.22902845967126031,-3.973528751053171e-05,0.1429806473189093,0.40996052909889863,599,0.43859649122807015,57,0.39853126689891316
3,3,2.0,0.01,7,2.0,-0.171239299794958,-6.686605771987282e-05,0.07076163201186148,0.34387182018760964,234,0.3508771929824561,57,0.39772017561296447
7,5,1.5,0.02,5,2.0,-0.20235898005753714,-0.00010556298799939435,0.15352257694459956,0.42381865669541635,599,0.43859649122807015,57,0.3966881292000687
7,5,1.5,0.02,10,1.5,-0.16153256795078813,-0.00020233029468361754,0.1791753445051711,0.3805231218156915,560,0.43859649122807015,57,0.3951930890799912
3,3,2.0,0.01,7,2.5,-0.17364545581774646,-6.979353908779663e-05,0.07115585573892487,0.34387182018760964,234,0.3508771929824561,57,0.39494880033096535
3,3,1.5,0.01,5,2.5,-0.17641763266722543,-0.00019158771552358375,0.154301355197732,0.43016616965580945,720,0.45614035087719296,57,0.39462571323582624
7,5,1.5,0.03,7,1.5,-0.23531989369738013,6.836573023495555e-05,0.12862484867641988,0.3933528870472286,558,0.3508771929824561,57,0.39454933091416916
3,5,1.2,0.02,7,1.5,-0.0817722367823549,-0.0005335196820476196,0.24442338077930637,0.450052025558297,1314,0.5614035087719298,57,0.39430113042230897
5,3,1.5,0.01,5,2.5,-0.19432146948037501,-0.00015232915037442736,0.14930952671964093,0.4302458868808381,672,0.45614035087719296,57,0.39422862198518127
5,5,2.0,0.03,10,1.5,-0.18385460867798586,-5.080167757735175e-05,0.06483926942083225,0.31893876104402413,205,0.3508771929824561,57,0.39359779762514624
5,5,1.5,0.02,7,1.5,-0.17753982070008076,-0.00012910020018474166,0.1505182548264641,0.40284052274438453,624,0.40350877192982454,57,0.3934363004938971
5,5,2.0,0.03,10,2.5,-0.1801367592214072,-6.004307061597347e-05,0.06777854208452795,0.32478671426039846,205,0.3508771929824561,57,0.3933194174090774
7,5,1.5,0.02,7,2.5,-0.16191387928037285,-0.00014846389113400133,0.1565010013267751,0.39900529006397895,577,0.38596491228070173,57,0.39170200721585374
5,3,1.5,0.03,7,2.0,-0.18696635433297723,-0.00011419880385237218,0.14181048673890168,0.39040175035979174,604,0.38596491228070173,57,0.3842984315494218
7,3,1.5,0.02,5,2.0,-0.2015375248346475,-0.0001250658121321722,0.15063442761750165,0.4148188286940403,599,0.42105263157894735,57,0.38382391217374445
7,5,1.5,0.02,7,2.0,-0.17007603209146,-0.00015545678179467118,0.15740474849771716,0.39900529006397895,577,0.38596491228070173,57,0.38327427854452983
3,5,2.0,0.03,10,2.5,-0.17208253186270406,-0.00011495827458116952,0.07310930904619156,0.328684940217448,221,0.3508771929824561,57,0.38115493941024
3,5,1.5,0.01,7,2.0,-0.1156009986722966,-0.00035217444511655507,0.1676169539573806,0.4143110905315034,689,0.43859649122807015,57,0.37993474637528607
7,3,2.0,0.03,10,2.0,-0.1873407056550529,-8.462936698804634e-05,0.06594086853260131,0.2930963773069036,194,0.3508771929824561,57,0.3797800274340021
7,5,1.5,0.01,5,1.5,-0.23567965746465835,-8.15278289427018e-05,0.14564774462744626,0.41472128134009734,623,0.43859649122807015,57,0.3797049315902389
5,3,2.0,0.01,10,2.0,-0.1947145559371821,-6.992171299527637e-05,0.07084361804706502,0.2863930659983291,216,0.3508771929824561,57,0.3791323150299389
5,5,1.5,0.01,7,2.5,-0.13495040198095745,-0.00026927977652826165,0.16123643159718884,0.410411264927262,648,0.40350877192982454,57,0.37887782479046533
7,3,1.5,0.02,5,2.5,-0.20695126136634928,-0.00012849317802112606,0.15099547268807947,0.4148188286940403,599,0.42105263157894735,57,0.37863519896775444
5,5,2.0,0.02,10,2.0,-0.18772029369216522,-6.914912551722148e-05,0.07252714374602118,0.31528379028379033,209,0.3333333333333333,57,0.3776072108975016
3,3,1.5,0.03,7,2.0,-0.18443404496861285,-0.0001834299330373876,0.15261244172299226,0.38896108764529813,644,0.42105263157894735,57,0.37729173460728005
3,5,2.0,0.03,10,2.0,-0.17929282812894254,-0.00011159888272793451,0.07231862966395468,0.328684940217448,221,0.3508771929824561,57,0.3768697676829653
7,3,2.0,0.02,10,2.0,-0.1957859965495938,-7.542077100768018e-05,0.06972381491329317,0.2885433280170122,199,0.3508771929824561,57,0.3765081993849537
7,3,2.0,0.03,10,2.5,-0.1903752539223634,-9.163045631169483e-05,0.06656917523842816,0.2930963773069036,194,0.3508771929824561,57,0.37518851852091234
5,3,1.5,0.03,7,2.5,-0.19370109547746758,-0.00012729950320541163,0.142875892839071,0.39040175035979174,604,0.38596491228070173,57,0.37491573710440257
3,5,1.5,0.01,7,1.5,-0.17256592791985628,-0.00024287961941687046,0.15809940706964354,0.40692804959583084,690,0.43859649122807015,57,0.373497818452563
5,5,2.0,0.02,10,2.5,-0.19278953994690382,-7.211384259867102e-05,0.07295732142717866,0.31528379028379033,209,0.3333333333333333,57,0.37282969566656293
7,5,2.0,0.03,10,2.0,-0.19319521756924335,-7.25005414787783e-05,0.06695644677495752,0.31994126730968836,194,0.3333333333333333,57,0.37239785168427475
5,3,2.0,0.01,10,2.5,-0.20087804452487412,-7.691753137018103e-05,0.07114795993345863,0.2863930659983291,216,0.3508771929824561,57,0.37219997673499317
5,5,2.0,0.02,10,1.5,-0.19817749121433378,-6.421978787166071e-05,0.0706751004210346,0.309435837067416,209,0.3333333333333333,57,0.3714113032191724
5,3,2.0,0.01,10,1.5,-0.2063414102346199,-6.818007115167749e-05,0.07003598038089702,0.28346908939014204,216,0.3508771929824561,57,0.37100456029894435
7,3,2.0,0.03,10,1.5,-0.2000326666661246,-8.325351806560677e-05,0.06484697222975788,0.2901724006987164,194,0.3508771929824561,57,0.37073365376542033
3,5,2.0,0.03,10,1.5,-0.19117338412146614,-0.00010451430563684288,0.07015599039817895,0.3232546979451004,221,0.3508771929824561,57,0.3703222941188794
7,3,2.0,0.02,10,2.5,-0.20185374884152224,-8.241704729314131e-05,0.07002820434219723,0.2885433280170122,199,0.3508771929824561,57,0.3696473852467543
3,3,1.5,0.03,7,2.5,-0.18933274501467068,-0.00019653227913286333,0.1536779188791027,0.38896108764529813,644,0.42105263157894735,57,0.3692831022321791
3,3,2.0,0.02,10,2.0,-0.19086442090025205,-0.00012975499082187696,0.07755412075275403,0.2971825731887651,226,0.3684210526315789,57,0.3692084026590129
3,3,2.0,0.03,10,2.0,-0.18685177505295397,-0.0001389635616354267,0.07377117527836849,0.30205586753574365,221,0.3684210526315789,57,0.36916160533971487
7,3,1.5,0.01,5,1.5,-0.2308617865868331,-0.00010598034315361003,0.14511477703933143,0.40686924240202293,623,0.42105263157894735,57,0.36819281942497184
7,3,2.0,0.02,10,1.5,-0.20772895119401052,-7.367750355170913e-05,0.0689160453863389,0.2856193514088251,199,0.3508771929824561,57,0.3681443251722567
3,3,2.0,0.03,10,2.5,-0.185650084711895,-0.00014506885332431942,0.07439947474439364,0.30205586753574365,221,0.3684210526315789,57,0.3680384804066553
7,5,1.5,0.01,10,1.5,-0.18846868630814886,-0.00026812043767453187,0.18188129761493121,0.3785820366152776,581,0.47368421052631576,57,0.3672640313244638
5,3,1.5,0.02,7,2.0,-0.1553754558236383,-0.00030211669014357684,0.16078487472560904,0.38965361791661285,625,0.43859649122807015,57,0.36674154430099853
7,5,1.5,0.01,5,2.5,-0.2159584183937898,-0.00016758540423569645,0.15389182831350745,0.41955173353897063,623,0.43859649122807015,57,0.3659572165179666
3,3,2.0,0.02,10,2.5,-0.19263527050331866,-0.0001358554694725823,0.07785850294185638,0.2971825731887651,226,0.3684210526315789,57,0.36586139049848554
7,5,1.5,0.02,7,1.5,-0.22082317373701338,-7.3642889772435e-05,0.1473995412229949,0.3887892333308944,578,0.3684210526315789,57,0.36536995175278764
3,3,2.0,0.02,10,1.5,-0.1990565773523216,-0.00012449894355560272,0.07641563372982393,0.2946763075246048,226,0.3684210526315789,57,0.36481653195775765
3,3,2.0,0.03,10,1.5,-0.1957976971464959,-0.00013407493290190647,0.07234656144625137,0.29954960187158325,221,0.3684210526315789,57,0.364083672007875
7,5,2.0,0.03,10,2.5,-0.20247714398900163,-7.67614926389575e-05,0.06775768850461236,0.31994126730968836,194,0.3333333333333333,57,0.364036917513726
3,5,2.0,0.02,10,2.5,-0.1828177921262426,-0.00012702892918576135,0.0782880768545575,0.3189383515234908,225,0.3333333333333333,57,0.36210086621499077
7,5,1.5,0.01,7,2.5,-0.1785396384513408,-0.00020221203274921486,0.15817707820399615,0.3995918447262221,601,0.38596491228070173,57,0.3614467826463327
7,5,1.5,0.01,5,2.0,-0.2123522640213681,-0.0001905715787070139,0.15546649875769372,0.41955173353897063,623,0.43859649122807015,57,0.3610412880625895
7,5,2.0,0.03,10,1.5,-0.21141400353125966,-6.751645567117491e-05,0.06481829466933511,0.3140933140933141,194,0.3333333333333333,57,0.3604091353740472
5,5,1.5,0.01,7,2.0,-0.1358782476311995,-0.0003054033702110398,0.1621400503546043,0.410411264927262,648,0.38596491228070173,57,0.35919714336382336
3,3,1.5,0.02,7,2.0,-0.15305069474773697,-0.0003737175963563326,0.17053413735831105,0.38681321484808534,667,0.47368421052631576,57,0.35879430495574816
5,3,1.5,0.02,7,2.5,-0.16206736681181366,-0.0003152173498503452,0.1618502808043405,0.38965361791661285,625,0.43859649122807015,57,0.3573909290828061
3,5,2.0,0.02,10,2.0,-0.19081485251229033,-0.00012496464360432587,0.07786840733349906,0.3189383515234908,225,0.3333333333333333,57,0.35679756482076336
7,5,1.2,0.01,7,1.5,-0.2317131833735304,-0.00028856573452832473,0.23390344167571198,0.43153851241099445,1133,0.543859649122807,57,0.3561839660782887
7,5,2.0,0.02,10,2.0,-0.20340484424994965,-8.586650375177323e-05,0.07250624960332896,0.3107516265411002,198,0.3157894736842105,57,0.353308148307136
7,3,2.0,0.01,10,2.0,-0.21444482879386031,-8.371201257785399e-05,0.07050005220746723,0.27890559732664993,204,0.3333333333333333,57,0.35277410055779596
3,3,1.5,0.02,7,2.5,-0.15753747485616387,-0.0003868200061466966,0.17159961725809098,0.38681321484808534,667,0.47368421052631576,57,0.3510940477902513
7,3,1.5,0.03,7,2.0,-0.2298379779113904,-9.747065976680533e-05,0.13699135458031764,0.3752769571291934,560,0.3684210526315789,57,0.3507261235352358
3,5,2.0,0.02,10,1.5,-0.20355191013279988,-0.00011793229633766279,0.07599181063903662,0.31350810925114336,225,0.3333333333333333,57,0.3495915406239918
5,5,1.5,0.01,7,1.5,-0.20707554803560038,-0.00020080473596253894,0.15239429560585813,0.4027726508482046,649,0.40350877192982454,57,0.34756632111407615
7,5,2.0,0.02,10,2.5,-0.21167578616865337,-8.883234863732275e-05,0.07293647968294184,0.3107516265411002,198,0.3157894736842105,57,0.3461332131707325
7,3,2.0,0.01,10,2.5,-0.22059105974390647,-9.070828168017545e-05,0.07080444091851734,0.27890559732664993,204,0.3333333333333333,57,0.3458545333798278
7,3,2.0,0.01,10,1.5,-0.22638121354723778,-8.19687458505519e-05,0.06969228275333873,0.27598162071846283,204,0.3333333333333333,57,0.3444151448512003
7,3,1.5,0.03,7,2.5,-0.2350898254603391,-0.00011057216691539584,0.13805678244534417,0.3752769571291934,560,0.3684210526315789,57,0.3424533745670796
7,3,1.5,0.01,5,2.0,-0.2232542565452451,-0.00020363549765301003,0.15254661623297022,0.41072503573150043,623,0.42105263157894735,57,0.3415332971366162
7,5,2.0,0.02,10,1.5,-0.22175312361772784,-8.09346332580401e-05,0.07065413583426917,0.30490367332472595,198,0.3157894736842105,57,0.3412051828537668
5,3,1.5,0.03,7,1.5,-0.2447632992986191,-0.00011656629817250833,0.14171753826862948,0.3832171221225319,604,0.38596491228070173,57,0.3402426027927966
5,3,1.5,0.02,7,1.5,-0.20929381509114153,-0.00026027124158125746,0.1579225455988942,0.38305378500099047,625,0.43859649122807015,57,0.3402381789952742
3,3,2.0,0.01,10,2.0,-0.21837829378985296,-0.0001387855955951289,0.0785304607760729,0.287162350320245,232,0.3508771929824561,57,0.3385997439816851
7,5,1.5,0.01,7,2.0,-0.1843573233909106,-0.0002404181165228908,0.1592988460801474,0.3995918447262221,601,0.3684210526315789,57,0.33741520409838627
7,3,1.5,0.01,5,2.5,-0.22898589947211784,-0.0002070629060739147,0.15290765828957253,0.41072503573150043,623,0.42105263157894735,57,0.33610655960636654
3,3,1.5,0.03,7,1.5,-0.24180560258025147,-0.000180436762243882,0.1521613726758842,0.38184955882324295,644,0.42105263157894735,57,0.3353304818255543
7,5,1.5,0.01,7,1.5,-0.24179409325598197,-0.00013815094983061487,0.14941657995379887,0.3904212939148044,602,0.38596491228070173,57,0.3353141565968261
5,5,2.0,0.01,10,2.0,-0.22765714068953005,-8.558247771066097e-05,0.07347241885800505,0.3050299359509886,215,0.3157894736842105,57,0.3352450370454816
3,3,2.0,0.01,10,2.5,-0.22017069778323348,-0.0001448860723717259,0.07883484224732126,0.287162350320245,232,0.3508771929824561,57,0.33523659509622333
3,3,1.5,0.02,7,1.5,-0.2055844076706073,-0.000326404943096051,0.16731368818453723,0.38028648134766757,667,0.47368421052631576,57,0.33513899258624785
3,3,2.0,0.01,10,1.5,-0.22655446960075346,-0.0001335295505672845,0.07739197382596857,0.28465608465608466,232,0.3508771929824561,57,0.33421983692887397
5,5,2.0,0.01,10,1.5,-0.23519209466367352,-8.03742166231016e-05,0.07160380592320947,0.2991819827346143,215,0.3157894736842105,57,0.3313293683171478
5,5,2.0,0.01,10,2.5,-0.23276536602508183,-8.854733187090836e-05,0.07390259587118919,0.3050299359509886,215,0.3157894736842105,57,0.3304382935304341
7,5,2.0,0.01,10,2.0,-0.22943442057310184,-0.000100833048029349,0.0733048981654035,0.301113895850738,203,0.2982456140350877,57,0.3218440561972512
3,5,2.0,0.01,10,2.5,-0.2225379900542067,-0.00014345450421082543,0.07936748578174346,0.30891812865497076,231,0.3157894736842105,57,0.3199034699710678
7,3,1.5,0.02,7,2.0,-0.1995149183841747,-0.0002855233854306873,0.15662238813853607,0.3741536854136127,579,0.38596491228070173,57,0.31814026757487834
7,5,2.0,0.01,10,2.5,-0.23774152483934555,-0.00010379902999394946,0.07373512757704426,0.301113895850738,203,0.2982456140350877,57,0.31464200160916533
3,5,2.0,0.01,10,2.0,-0.2305652265630937,-0.00014139007624121736,0.07894781692865711,0.30891812865497076,231,0.3157894736842105,57,0.3145776234863833
7,3,1.5,0.03,7,1.5,-0.2765073593744702,-0.00010157405180589773,0.13705281370346525,0.36603269262177096,560,0.3684210526315789,57,0.31442614350801124
5,3,1.5,0.01,7,2.0,-0.18102897726844683,-0.00038235343422401643,0.1621089861571485,0.3890798588394602,650,0.42105263157894735,57,0.31393365851788857
7,5,2.0,0.01,10,1.5,-0.24486178671935382,-9.562225409359156e-05,0.0714362147865346,0.2952659426343637,203,0.2982456140350877,57,0.3120203337047388
7,3,1.5,0.02,7,2.5,-0.20473818962071869,-0.0002986249443737735,0.1576878160063172,0.3741536854136127,579,0.38596491228070173,57,0.30988889596625663
3,5,2.0,0.01,10,1.5,-0.24042890774511425,-0.00013407880704231661,0.07705465062438559,0.30348788638262325,231,0.3157894736842105,57,0.3096152519006615
5,3,1.5,0.01,7,1.5,-0.22515429167672676,-0.00032787049632008634,0.15946732798512597,0.3832110200758846,650,0.43859649122807015,57,0.30596675218664254
5,3,1.5,0.01,7,2.5,-0.18656705333803722,-0.0003954540043240372,0.1631743928835835,0.3890798588394602,650,0.42105263157894735,57,0.30544692637866916
7,3,1.5,0.02,7,1.5,-0.2447072866547194,-0.00024564392353102925,0.1538293836147602,0.3657866138886464,579,0.38596491228070173,57,0.2975185080214392
3,3,1.5,0.01,7,2.0,-0.17881256950037486,-0.0004531322683702628,0.1717779696859215,0.3877510519032719,694,0.42105263157894735,57,0.29214257859175263
3,3,1.5,0.01,7,1.5,-0.22109319891052684,-0.00039312692953653774,0.16877302476740005,0.381955312554901,694,0.43859649122807015,57,0.287386434669926
3,3,1.5,0.01,7,2.5,-0.18204864897638376,-0.0004662345884765659,0.172843450233405,0.3877510519032719,694,0.42105263157894735,57,0.2853787259756061
7,3,1.5,0.01,7,2.0,-0.22178589757361508,-0.00035989070051231333,0.15827817589537685,0.37537438262176304,603,0.38596491228070173,57,0.27682702880802257
7,3,1.5,0.01,7,1.5,-0.2571830466599922,-0.0003074087033904454,0.155594710706852,0.36800981736246097,603,0.40350877192982454,57,0.2747317750957886
7,3,1.5,0.01,7,2.5,-0.22585404579853344,-0.0003729921698017894,0.1593436044027783,0.37537438262176304,603,0.38596491228070173,57,0.2694405046636924
